date,spec,ukr_cpi_yoy_actual,ukr_cpi_yoy_counterfactual,ukr_ip_yoy_actual,ukr_ip_yoy_counterfactual,inflation_gap
2017-04-01,baseline_no_fx_lag6,12.180294503045207,12.880071438834095,-2.9804727646454143,-2.7960407904781697,-0.6997769357888881
2017-05-01,baseline_no_fx_lag6,13.525113218366446,7.247886152197989,3.495762711864403,4.627876695533481,6.277227066168457
2017-06-01,baseline_no_fx_lag6,15.57266035056144,3.4937399078982816,6.100217864923763,8.27467562055216,12.078920442663158
2017-07-01,baseline_no_fx_lag6,15.9197253966592,3.130503848426345,0.939457202505234,4.495574525253421,12.789221548232854
2017-08-01,baseline_no_fx_lag6,16.152262458638454,3.075346859636308,2.9350104821803003,3.692859976130263,13.076915599002145
2017-09-01,baseline_no_fx_lag6,16.38045943792854,4.326760118060506,0.791295746785381,2.288604549323903,12.053699319868034
2017-10-01,baseline_no_fx_lag6,14.569090419439368,4.488203738161754,1.279707495429605,2.2183852177567815,10.080886681277613
2017-11-01,baseline_no_fx_lag6,13.556200622018032,4.818649140026007,0.5424954792043524,1.0371006530853224,8.737551481992025
2017-12-01,baseline_no_fx_lag6,13.668743932842586,3.402521574591766,-0.5381165919282505,-0.25327123660200324,10.26622235825082
2018-01-01,baseline_no_fx_lag6,14.118471900925057,0.47776299233303554,3.8657171922685585,4.216205504402713,13.640708908592021
2018-02-01,baseline_no_fx_lag6,14.00548331488456,-0.44824377808743476,5.157894736842117,5.851686574841773,14.453727092971993
2018-03-01,baseline_no_fx_lag6,13.221555630008153,-0.09919538657193727,4.352126607319495,5.009737306437066,13.32075101658009
2018-04-01,baseline_no_fx_lag6,13.109343979235067,-2.619947563593488,5.508474576271172,7.016808209123493,15.729291542828555
2018-05-01,baseline_no_fx_lag6,11.657792674467004,2.5254863331461497,3.4800409416581246,4.685763138996153,9.132306341320854
2018-06-01,baseline_no_fx_lag6,9.899402238648625,5.200269660363947,2.258726899383978,3.3642300449942457,4.699132578284678
2018-07-01,baseline_no_fx_lag6,8.912281859259586,6.825472993032049,4.136504653567741,4.233001141979518,2.0868088662275373
2018-08-01,baseline_no_fx_lag6,9.021303162422,8.004685169549408,0.8146639511201537,2.03506393220312,1.0166179928725931
2018-09-01,baseline_no_fx_lag6,8.914419531870577,7.5974346697135235,1.5701668302257057,0.6479450748085573,1.316984862157053
2018-10-01,baseline_no_fx_lag6,9.452534252877886,8.40589467345199,2.707581227436817,2.0464716210014067,1.0466395794258965
2018-11-01,baseline_no_fx_lag6,9.994915492981304,8.99439995044095,1.8884892086330929,1.502866710668959,1.000515542540354
2018-12-01,baseline_no_fx_lag6,9.777103779133832,8.471323235482904,1.0820559062218127,1.7746349211318995,1.3057805436509273
2019-01-01,baseline_no_fx_lag6,9.2363298688918,8.035644718905687,-1.0773751224289807,-0.7548396495557301,1.2006851499861142
2019-02-01,baseline_no_fx_lag6,8.803281980412514,8.577177169441685,-1.7017017017017078,-1.3074572256673316,0.22610481097082946
2019-03-01,baseline_no_fx_lag6,8.588043044744055,9.818213801668477,2.4644549763033208,1.9074365046370676,-1.230170756924423
2019-04-01,baseline_no_fx_lag6,8.803495511102689,11.980619235651316,4.417670682730934,3.329449825178325,-3.1771237245486272
2019-05-01,baseline_no_fx_lag6,9.565119979680436,9.310836807680689,3.264094955489627,2.2711680088607027,0.2542831719997469
2019-06-01,baseline_no_fx_lag6,9.017294379782005,9.900777449941415,0.5020080321285203,0.5101754028152006,-0.8834830701594107
2019-07-01,baseline_no_fx_lag6,9.127080174726409,7.713047447293766,1.688182720953324,1.089594245774476,1.4140327274326427
2019-08-01,baseline_no_fx_lag6,8.799698934202226,8.719518840207268,1.21212121212122,-0.164190530062171,0.08018009399495796
2019-09-01,baseline_no_fx_lag6,7.51844634616452,8.275420852726096,0.2898550724637738,-0.16050113430846924,-0.7569745065615763
2019-10-01,baseline_no_fx_lag6,6.461234484353651,7.803476568987309,-2.811950790861162,-2.775678936194349,-1.342242084633658
2019-11-01,baseline_no_fx_lag6,5.096346862759371,10.300618986111733,-5.825242718446599,-5.587058401269479,-5.204272123352362
2019-12-01,baseline_no_fx_lag6,4.053724374041523,12.606429756119258,-6.6904549509366635,-6.706756183104314,-8.552705382077736
2020-01-01,baseline_no_fx_lag6,3.229536458207538,14.472787954951006,-4.851485148514856,-4.3274209183845,-11.243251496743468
2020-02-01,baseline_no_fx_lag6,2.407808804808864,15.214075273835505,-1.0183299389002087,-0.6062894598758133,-12.80626646902664
2020-03-01,baseline_no_fx_lag6,2.306314445240165,16.023211125208373,-6.753006475485657,-5.162914504113237,-13.716896679968208
2020-04-01,baseline_no_fx_lag6,2.1037276839624752,16.783194686659304,-15.096153846153848,-11.707201786579532,-14.679467002696828
2020-05-01,baseline_no_fx_lag6,1.6981518043836408,14.16379778092953,-12.45210727969348,-11.566893620281116,-12.46564597654589
2020-06-01,baseline_no_fx_lag6,2.4136161889370955,12.325788771270064,-4.695304695304681,-5.090301852914483,-9.912172582332968
2020-07-01,baseline_no_fx_lag6,2.4136161889370955,12.049519482086398,-2.83203125,-1.716045658133941,-9.635903293149301
2020-08-01,baseline_no_fx_lag6,2.516337970470639,6.978019328104758,-4.191616766467066,-3.0777673488317863,-4.461681357634119
2020-09-01,baseline_no_fx_lag6,2.312730546497499,6.096333843622794,-3.3718689788053924,-0.6888272891485934,-3.7836032971252953
2020-10-01,baseline_no_fx_lag6,2.6175351062189156,5.563230041604944,-4.159132007233268,-0.6636264057278539,-2.9456949353860287
2020-11-01,baseline_no_fx_lag6,3.847715347252501,4.032491497769889,0.4686035613870709,3.115326010128384,-0.18477615051738772
2020-12-01,baseline_no_fx_lag6,4.99232944426633,3.854284790556716,5.258126195028678,7.347305818269384,1.1380446537096143
2021-01-01,baseline_no_fx_lag6,6.144939847347075,8.028440551460797,-3.433922996878247,-1.0584426785032548,-1.8835007041137217
2021-02-01,baseline_no_fx_lag6,7.528976174343582,6.850462529690052,-4.218106995884785,-2.68933724976519,0.6785136446535303
2021-03-01,baseline_no_fx_lag6,8.48905631875736,11.704738203009303,2.6785714285714413,3.120238860124343,-3.215681884251943
2021-04-01,baseline_no_fx_lag6,8.381428286695126,16.478197498667967,13.703284258210658,14.274698635090097,-8.096769211972841
2021-05-01,baseline_no_fx_lag6,9.462000851866549,13.911822845712951,6.673960612691454,6.784095778544072,-4.4498219938464025
2021-06-01,baseline_no_fx_lag6,9.46200085186657,15.168840254960259,2.4109014675052443,2.0787097932983216,-5.706839403093689
2021-07-01,baseline_no_fx_lag6,10.232860012795154,15.728422731270102,1.5075376884422065,1.2914555745038612,-5.4955627184749485
2021-08-01,baseline_no_fx_lag6,10.232860012795154,16.70564557523896,1.8750000000000044,2.7353280263105306,-6.472785562443807
2021-09-01,baseline_no_fx_lag6,11.000651077560896,18.245540251936664,0.1994017946161497,1.5985437732914218,-7.244889174375768
2021-10-01,baseline_no_fx_lag6,10.890749442830682,20.56863987088944,2.358490566037741,3.3073797467410175,-9.67789042805876
2021-11-01,baseline_no_fx_lag6,10.343411094149404,24.90218487269962,1.2126865671641784,2.837859191924277,-14.558773778550217
2021-12-01,baseline_no_fx_lag6,10.015333558686091,25.314523941013128,-0.2724795640326904,1.0251268154681306,-15.299190382327037
2022-01-01,baseline_no_fx_lag6,10.015333558686113,25.370633742971304,3.340517241379315,3.7911772333753717,-15.355300184285191
2022-02-01,baseline_no_fx_lag6,10.668889995668396,28.370123484895817,-9.344790547798054,-8.821461433084572,-17.70123348922742
2022-03-01,baseline_no_fx_lag6,13.715821086994517,31.850765297362862,-53.52657004830918,-51.42034935083914,-18.134944210368346
2022-04-01,baseline_no_fx_lag6,16.42602933534394,33.650439184553115,-46.51394422310757,-44.14265786739272,-17.224409849209174
2022-05-01,baseline_no_fx_lag6,18.03507613760933,34.93596748224169,-40.717948717948715,-38.229493663344286,-16.900891344632363
2022-06-01,baseline_no_fx_lag6,21.45126097592336,36.70106555949764,-40.42988741044013,-40.09606960412709,-15.249804583574281
2022-07-01,baseline_no_fx_lag6,22.179240562192646,35.157256504311604,-41.98019801980198,-43.16059274708502,-12.978015942118958
2022-08-01,baseline_no_fx_lag6,23.77075371580839,34.63608208367522,-39.26380368098159,-39.60675601955551,-10.86532836786683
2022-09-01,baseline_no_fx_lag6,24.62687553004819,33.39534946936278,-39.40298507462686,-38.22526336660139,-8.768473939314589
2022-10-01,baseline_no_fx_lag6,26.60311934420152,33.25180263973671,-41.10599078341014,-39.649943424755335,-6.648683295535189
2022-11-01,baseline_no_fx_lag6,26.47752101151881,30.57855417794237,-41.10599078341014,-40.21720591095537,-4.101033166423559
2022-12-01,baseline_no_fx_lag6,26.603244193438847,28.027229623030994,-43.98907103825136,-43.71849431409622,-1.4239854295921468
2023-01-01,baseline_no_fx_lag6,25.978351576491953,25.406246409164492,-38.99895724713244,-38.681278339942644,0.5721051673274609
2023-02-01,baseline_no_fx_lag6,24.862401611739585,22.957993933978265,-27.606635071090047,-26.643829550472603,1.90440767776132
2023-03-01,baseline_no_fx_lag6,21.277835058292528,17.140854968136477,44.07484407484405,44.36742639638207,4.136980090156051
2023-04-01,baseline_no_fx_lag6,17.866528349572384,13.73598842124204,19.366852886405937,19.65341387244179,4.130539928330345
2023-05-01,baseline_no_fx_lag6,15.34163679778018,10.356690185368143,18.166089965397923,18.44904213551752,4.984946612412038
2023-06-01,baseline_no_fx_lag6,12.768544997247734,7.344167419888656,14.432989690721644,13.9773600348747,5.424377577359078
2023-07-01,baseline_no_fx_lag6,11.312744515654671,7.173330059985017,14.846416382252547,14.285119755485141,4.139414455669654
2023-08-01,baseline_no_fx_lag6,8.560203850084559,5.370758325787162,15.488215488215484,13.46444821527154,3.1894455242973967
2023-09-01,baseline_no_fx_lag6,7.068699577365023,4.763933395660878,12.479474548440074,10.314634728083483,2.304766181704145
2023-10-01,baseline_no_fx_lag6,5.292926023398992,3.4423581519256476,17.37089201877935,14.863073367693033,1.850567871473344
2023-11-01,baseline_no_fx_lag6,5.08380402533859,3.420768783489722,17.527386541471035,14.950582849688523,1.6630352418488679
2023-12-01,baseline_no_fx_lag6,5.0838040253385675,6.2440030999845835,23.739837398373975,21.995554540630593,-1.160199074646016
2024-01-01,baseline_no_fx_lag6,4.6668048030158005,7.8878376360547335,19.145299145299145,17.04328228702369,-3.221032833038933
2024-02-01,baseline_no_fx_lag6,4.251047882249082,9.63070553505574,13.420621931260213,11.04589326838806,-5.3796576528066575
2024-03-01,baseline_no_fx_lag6,3.223943962226916,11.019399379493741,6.493506493506485,4.0737721533056215,-7.795455417266825
2024-04-01,baseline_no_fx_lag6,3.223943962226916,10.832992639592652,13.260530421216842,10.682028674686606,-7.6090486773657355
2024-05-01,baseline_no_fx_lag6,3.3266543542291416,12.095013526599748,4.9780380673499325,3.8085743435850254,-8.768359172370607
2024-06-01,baseline_no_fx_lag6,4.761746775815667,13.435461781390694,0.900900900900914,-1.090789008233096,-8.673715005575026
2024-07-01,baseline_no_fx_lag6,5.394111444482563,13.518776644580495,0.0,-2.077450586975279,-8.124665200097931
2024-08-01,baseline_no_fx_lag6,7.531923035648536,14.25171103870114,-2.3323615160349753,-4.10080998457552,-6.719788003052605
2007-02-01,baseline_no_fx_lag12,9.545948858669394,9.882617510629588,7.786885245901653,7.641751323044646,-0.3366686519601938
2007-03-01,baseline_no_fx_lag12,10.095326736596544,10.66714053460689,6.859205776173294,6.301777428994315,-0.5718137980103464
2007-04-01,baseline_no_fx_lag12,10.53747664316922,11.493938718163054,9.177820267686432,8.185447133000064,-0.9564620749938335
2007-05-01,baseline_no_fx_lag12,10.64746418211766,11.81498975632764,5.539906103286385,4.5460044207987185,-1.1675255742099786
2007-06-01,baseline_no_fx_lag12,12.968739654469807,14.310919756266125,6.959706959706957,7.358987609644348,-1.342180101796318
2007-07-01,baseline_no_fx_lag12,13.528545103699074,15.140325085748213,5.595026642984036,6.175501039351718,-1.6117799820491392
2007-08-01,baseline_no_fx_lag12,14.209716374321268,15.468380419686698,9.48121645796065,10.987918905043042,-1.25866404536543
2007-09-01,baseline_no_fx_lag12,14.43365699466308,16.01621790181938,5.296229802513452,8.802508988922112,-1.5825609071563012
2007-10-01,baseline_no_fx_lag12,14.768258330904803,16.586220373352404,13.93034825870647,16.485248120540085,-1.8179620424476006
2007-11-01,baseline_no_fx_lag12,15.21921415931702,17.5112955186875,4.0131040131040185,4.9178537175020125,-2.2920813593704814
