date,UKR_CPI_MOM_INDEX,UKR_CPI_LEVEL,UKR_CPI_YOY,AT,BE,DE,ES,FI,FR,GR,IE,IT,NL,PT,EA_HICP_YOY,UKR_IP_LEVEL,UKR_IP_YOY,EA_IP_LEVEL,EA_IP_YOY,UAH_USD,log_uah_usd,dlog_uah_usd,UAH_EUR,log_uah_eur,dlog_uah_eur,NBU_POLICY_RATE,ECB_REFI_RATE,OIL_PRICE,WHEAT_PRICE,dlog_oil,dlog_wheat,CRISIS_0809,CRISIS_1415,WAR_2022PLUS,POST_2016_IT
2000-12-01,101.6,125.81599426055534,,1.8,3.0,2.2,4.0,2.9,1.8,3.7,4.7,2.7,2.9,3.8,3.0454545454545454,88.7,,101.6,6.2761506276150625,5.435835483870967,1.6930132316423636,-0.00023137270355122475,4.886399096774194,1.5864556511973233,0.04836100598170634,27.0,4.25,25.20466666667,128.09,-0.24899735972476922,0.0028144807883592193,0,0,0,0
2001-01-01,101.5,127.70323417446366,22.08722196411439,2.3,2.7,1.3,2.9,2.9,1.3,3.2,3.9,2.5,4.6,4.4,2.909090909090909,79.6,19.34032983508245,100.2,4.702194357366762,5.4330870967741935,1.6925074985055306,-0.0005057331368329976,5.104010838709677,1.6300266696118793,0.043571018414555907,27.0,4.25,25.95727272727,132.84,0.029422667028269345,0.036412254665501465,0,0,0,0
2001-02-01,100.6,128.46945357951043,18.896171632041714,1.8,2.5,1.8,2.7,2.7,1.5,3.4,4.0,1.5,5.0,4.8,2.881818181818182,79.8,11.297071129707103,100.8,4.132231404958686,5.429553571428571,1.691856915359464,-0.0006505831460665856,5.003108321428571,1.6100593835666193,-0.01996728604525999,27.0,4.25,27.23883333333,128.11,0.048191821604904206,-0.036256126640203945,0,0,0,0
2001-03-01,100.6,129.24027030098748,17.26426339395486,1.9,2.2,1.8,3.0,2.5,1.5,3.2,4.1,2.2,5.0,5.1,2.9545454545454537,89.6,16.51495448634588,99.9,2.566735112936347,5.421367741935484,1.6903481345270253,-0.001508780832438772,4.939024677419355,1.59716787798645,-0.012891505580169271,25.580645161290324,4.25,25.02257575758,130.2,-0.08486520350637594,0.016182459906126212,0,0,0,0
2001-04-01,101.5,131.17887435550227,17.03365520635609,2.6,2.9,2.2,3.6,2.9,2.0,3.7,4.2,3.0,5.4,4.6,3.372727272727273,88.2,19.350473612990516,99.0,1.1235955056179803,5.41818,1.6897599657024076,-0.000588168824617652,4.832433833333334,1.5753502399907477,-0.021817637995702244,21.8,4.25,25.718,129.67,0.027412688163414245,-0.00407896821367526,0,0,0,0
2001-05-01,100.4,131.7035898529243,15.085004727895734,2.9,3.2,2.9,3.8,3.3,2.4,3.9,4.2,2.8,5.5,4.9,3.6181818181818177,89.0,19.14323962516733,100.0,0.10010010010008674,5.413693548387097,1.6889315860413237,-0.0008283796610839556,4.7535325483870965,1.5588880360401864,-0.016462203950561305,21.0,4.25,27.54682539683,134.86,0.0686961625060385,0.03924444174564279,0,0,0,0
2001-06-01,100.6,132.49381139204183,11.644662252905613,2.6,3.0,2.4,3.7,3.0,2.2,4.5,4.3,2.8,5.1,4.6,3.472727272727273,87.7,15.699208443271772,99.7,1.73469387755103,5.40124,1.6866285568390103,-0.0023030292023134002,4.608890233333333,1.5279870977319112,-0.030900938308275228,19.666666666666668,4.25,26.96603174603,127.23,-0.021309307881729467,-0.05824073115182671,0,0,0,0
2001-07-01,98.3,130.24141659837713,9.85655955416036,2.8,2.7,2.1,2.4,2.6,2.2,4.2,4.0,2.3,5.3,4.3,3.1727272727272724,89.0,12.09068010075567,98.0,-1.1099899091826404,5.371148387096774,1.681041738003388,-0.005586818835622287,4.617082258064516,1.5297629597110671,0.0017758619791559127,19.0,4.25,24.80367965368,123.79,-0.08358597517556632,-0.027409890610890386,0,0,0,0
2001-08-01,99.8,129.9809337651804,9.636846435052071,2.4,2.5,2.2,2.1,2.7,2.0,4.0,3.7,2.0,5.2,4.0,2.9818181818181815,91.8,10.869565217391308,100.0,0.30090270812437314,5.3466645161290325,1.6764729115499222,-0.004568826453465791,4.806695064516129,1.5700097511843054,0.040246791473238286,17.516129032258064,4.25,25.82115942029,121.92,0.04020227307501134,-0.015221489605382388,0,0,0,0
2001-09-01,100.4,130.5008575002411,7.285958889661037,2.4,1.9,1.8,2.3,2.6,1.6,4.0,3.8,2.0,5.3,4.1,2.8909090909090907,93.4,13.075060532687676,98.9,-0.40281973816715944,5.338973333333333,1.675033374812437,-0.001439536737485092,4.868533066666667,1.5827926733755409,0.012782922191235446,15.6,4.25,25.20766666667,122.03,-0.024046107319673826,0.0009018242054121828,0,0,0,0
2001-10-01,100.2,130.76185921524157,6.016302571440213,2.3,2.0,1.6,2.5,2.4,1.8,3.2,3.8,2.3,5.0,4.2,2.8272727272727276,105.1,11.689691817215731,97.9,-1.5090543259557387,5.310287096774194,1.6696459009813833,-0.005387473831053757,4.808596967741936,1.5704053508695215,-0.012387322506019371,15.0,4.25,20.73188405797,123.34,-0.19547537315947094,0.010677853419598371,0,0,0,0
2001-11-01,100.5,131.41566851131776,6.121896498304169,1.9,1.8,1.4,2.5,2.2,1.3,2.9,3.6,2.3,4.8,4.1,2.6181818181818186,96.4,8.071748878923767,97.3,-2.7000000000000024,5.287276666666667,1.6653033054976842,-0.0043425954836990854,4.702637166666666,1.5481234506494452,-0.022281900220076256,15.0,4.25,18.68818181818,125.27,-0.10378147215374289,0.015526638292753248,0,0,0,0
2001-12-01,101.6,133.51831920749885,6.121896498304169,1.8,1.9,1.4,2.5,2.3,1.5,3.5,4.3,2.3,5.1,3.9,2.772727272727273,90.3,1.8038331454340417,98.1,-3.4448818897637845,5.294277419354839,1.6666265050301354,0.0013231995324511914,4.718447161290323,1.5514797542159193,0.0033563035664740948,13.225806451612904,4.25,18.51978947368,122.44,-0.009051474097570011,-0.022850293778888364,0,0,0,0
2002-01-01,101.0,134.85350239957384,5.599128535258346,1.9,2.6,2.0,3.1,2.9,2.4,4.8,5.3,2.3,4.9,3.7,3.263636363636364,82.2,3.266331658291466,97.6,-2.59481037924153,5.312587096774194,1.6700789288030509,0.003452423772915436,4.6964826129032256,1.5468138483063756,-0.004665905909543744,12.5,4.25,19.15481240981,125.31,0.03371412318772915,0.023169553099982032,0,0,0,0
2002-02-01,98.6,132.96555336597982,3.4997422820723045,1.7,2.5,1.8,3.2,2.5,2.2,3.8,5.0,2.5,4.5,3.3,3.0,84.3,5.63909774436091,98.1,-2.67857142857143,5.320996428571428,1.6716605844190113,0.0015816556159604644,4.630046107142857,1.5325668263947483,-0.0142470219116273,12.5,4.25,19.97523684211,123.28,0.041939363679431185,-0.016332476165333176,0,0,0,0
2002-03-01,99.3,132.03479449241794,2.1622704633178946,1.7,2.5,1.9,3.2,2.6,2.2,4.3,5.1,2.5,4.4,3.4,3.0727272727272723,93.1,3.90625,98.8,-1.1011011011011096,5.3223419354838715,1.6719134199248626,0.0002528355058513121,4.659760870967742,1.5389641315779086,0.0063973051831602845,11.82258064516129,4.25,23.64066666667,122.54,0.16847504442132166,-0.00602068371435216,0,0,0,0
2002-04-01,101.4,133.8832816153118,2.0616179801028256,1.7,1.7,1.5,3.7,2.5,2.1,4.1,5.2,2.5,4.2,3.6,2.9818181818181815,93.8,6.349206349206349,98.1,-0.909090909090915,5.327413333333333,1.6728658170654147,0.0009523971405520637,4.71226,1.5501676230952721,0.01120349151736355,10.15,4.25,25.43424242424,123.72,0.0731280001258181,0.009583440519360664,0,0,0,0
2002-05-01,99.7,133.48163177046587,1.350032994185768,1.6,1.3,1.1,3.7,1.8,1.6,3.8,5.0,2.5,3.8,3.4,2.690909090909091,91.7,3.0337078651685445,98.5,-1.5000000000000013,5.327867741935484,1.67295110971968,8.529265426537869e-05,4.865433806451613,1.5821558805119154,0.03198825741664324,10.0,4.25,25.67234519104,121.46,0.009317956868853727,-0.018435957347439746,0,0,0,0
2002-06-01,98.2,131.07896239859747,-1.0678604370870648,1.5,0.8,0.9,3.4,1.5,1.4,3.6,4.5,2.4,3.8,3.5,2.481818181818182,94.6,7.8677309007981755,99.0,-0.7021063189568744,5.329276666666667,1.673215519149706,0.00026440943002592476,5.078955433333333,1.625105617087429,0.0429497365755136,10.0,4.25,24.48805750487,132.03,-0.04722879999661034,0.08344417902168022,0,0,0,0
2002-07-01,98.5,129.1127779626185,-0.8665742935206056,1.5,1.2,1.1,3.5,2.0,1.6,3.6,4.1,2.5,3.7,3.5,2.5727272727272728,96.2,8.089887640449444,98.3,0.3061224489795844,5.328812903225807,1.6731284935269408,-8.70256227651911e-05,5.290084225806452,1.665834167446002,0.040728550358573035,8.258064516129032,4.25,25.75474810214,149.31,0.05043345249960085,0.12299551204746262,0,0,0,0
2002-08-01,99.8,128.85455240669327,-0.8665742935206278,2.0,1.2,1.1,3.7,1.8,1.8,3.8,4.5,2.5,3.7,3.9,2.727272727272727,96.6,5.228758169934644,98.9,-1.0999999999999899,5.329106451612904,1.673183579022974,5.508549603328028e-05,5.2110749677419355,1.6507861622641877,-0.015048005181814261,8.0,4.25,26.7758008658,161.26,0.038879524413049094,0.07699328771830327,0,0,0,0
2002-09-01,100.2,129.1122615115067,-1.0640512371589916,1.6,1.2,1.1,3.5,1.3,1.8,3.8,4.4,2.9,3.6,3.9,2.6454545454545455,99.7,6.745182012847972,99.3,0.4044489383215222,5.329453333333333,1.6732486688151318,6.508979215769095e-05,5.2293834666666665,1.654293387125417,0.003507224861229341,8.0,4.25,28.28079365079,187.84,0.05468437782461111,0.1525725673828564,0,0,0,0
2002-10-01,100.7,130.01604734208726,-0.5703588780629487,1.6,1.2,1.2,4.0,1.7,1.9,4.0,4.4,2.9,3.4,4.1,2.7636363636363637,110.2,4.852521408182686,98.5,0.6128702757916216,5.329612903225807,1.673278609503921,2.994068878914291e-05,5.22802335483871,1.6540332630126533,-0.000260124112763771,8.0,4.25,27.5268115942,190.32,-0.027022407902693946,0.013116329354970091,0,0,0,0
2002-11-01,100.7,130.92615967348186,-0.37248894548197464,1.7,1.1,1.1,3.9,1.7,2.1,3.9,4.6,2.9,3.3,4.1,2.7636363636363637,105.4,9.336099585062229,99.3,2.0554984583761593,5.330426666666667,1.67343128500519,0.0001526755012690728,5.337853466666667,1.6748235996251553,0.02079033661250196,8.0,4.25,24.54248120301,177.38,-0.11475495407389547,-0.07041254204639547,0,0,0,0
2002-12-01,101.4,132.75912590891062,-0.5686060932270864,1.7,1.3,1.1,4.0,1.7,2.2,3.5,4.5,3.0,3.2,4.0,2.7454545454545456,103.1,14.174972314507194,98.1,0.0,5.331616129032258,1.673654405919881,0.0002231209146910107,5.422429032258065,1.6905438759906601,0.01572027636550488,7.129032258064516,4.25,27.88698412698,162.48,0.1277545185385982,-0.08773940667617719,0,0,0,0
2003-01-01,101.5,134.75051279754427,-0.07637146992623967,1.7,1.2,1.1,3.8,1.4,1.9,3.3,4.8,2.9,2.7,4.0,2.6181818181818177,92.6,12.652068126520666,98.9,1.3319672131147708,5.3327064516129035,1.6738588863406858,0.0002044804208047868,5.644930903225807,1.7307579571769873,0.04021408118632719,7.0,4.25,30.75031746032,149.608,0.0977402568847241,-0.08253637722571039,0,0,0,0
2003-02-01,101.1,136.23276843831724,2.457189091181089,1.7,1.7,1.2,3.9,2.1,2.6,4.3,5.1,2.6,2.9,4.1,2.9272727272727277,92.9,10.201660735468575,99.0,0.9174311926605672,5.3338785714285715,1.6740786604891793,0.0002197741484935012,5.75230125,1.749599992134945,0.018842034957957665,7.0,4.25,32.88337719298,150.8382,0.06706695948318542,0.008189199098311839,0,0,0,0
2003-03-01,101.1,137.73132889113873,4.314419104918521,1.8,1.7,1.2,3.7,1.8,2.5,3.9,4.9,3.0,2.7,3.7,2.809090909090909,103.9,11.600429645542443,99.1,0.30364372469635637,5.3345,1.674195159649379,0.00011649916019962347,5.758111,1.750609469531094,0.0010094773961490944,7.0,4.25,30.35920634921,141.8087,-0.07986746673989664,-0.061728772909038554,0,0,0,0
2003-04-01,100.7,138.6954481933767,3.5942998408806215,1.3,1.5,1.0,3.2,1.4,2.0,3.3,4.5,3.0,2.2,3.7,2.4636363636363634,106.8,13.85927505330491,98.9,0.8154943934760572,5.334059999999999,1.6741126742904833,-8.248535889565645e-05,5.785835233333333,1.7554127293654325,0.00480325983433838,7.0,4.25,25.55596825397,138.6155,-0.1722289303303972,-0.022775053120857258,0,0,0,0
2003-05-01,100.0,138.6954481933767,3.9060178945643065,1.0,0.9,0.6,2.7,1.1,1.8,3.5,3.9,2.8,2.2,3.6,2.190909090909091,104.1,13.522355507088314,97.2,-1.3197969543147225,5.33323870967742,1.6739586914787978,-0.00015398281168543804,6.12528729032258,1.812425659873269,0.05701293050783662,7.0,4.25,26.06491269841,141.9618,0.019719188309475832,0.023854094211139376,0,0,0,0
2003-06-01,100.1,138.83414364157008,5.916419462789091,1.0,1.5,1.0,2.8,1.1,2.0,3.7,3.7,2.8,2.1,3.3,2.272727272727273,110.8,17.124735729386884,97.5,-1.5151515151515138,5.332973333333333,1.673908931293444,-4.976018535374216e-05,6.224665033333333,1.8285196309966745,0.01609397112340538,7.0,4.25,27.91714285714,131.3528,0.06865087062633313,-0.07767117432989146,0,0,0,0
2003-07-01,99.9,138.69530949792852,7.4218305008388885,1.0,1.4,0.9,2.9,1.0,2.0,3.5,3.9,2.8,2.1,2.9,2.2181818181818183,117.5,22.14137214137213,98.9,0.6103763987792554,5.33211935483871,1.6737487866943455,-0.00016014459909863277,6.0655624516129025,1.8026272753777774,-0.025892355618897023,7.0,4.25,28.59158761528,131.6174,0.023871595771695286,0.002012395999977379,0,0,0,0
2003-08-01,98.3,136.33748923646374,5.8072739301850085,1.0,1.7,1.1,3.1,1.2,2.0,3.3,4.0,2.8,2.2,2.9,2.3,115.4,19.461697722567294,97.0,-1.921132457027308,5.331703225806452,1.6736707416913792,-7.804500296626493e-05,5.95052670967742,1.7834797382745016,-0.01914753710327588,7.0,4.25,29.67555555556,148.7172,0.037211126421121676,0.12214728691337218,0,0,0,0
2003-09-01,100.6,137.15551417188252,6.229658257251569,1.3,1.7,1.1,3.0,1.3,2.2,3.3,3.8,2.9,2.0,3.1,2.3363636363636364,119.1,19.458375125376115,97.5,-1.8126888217522619,5.331573333333334,1.6736463791096896,-2.4362581689585383e-05,5.967613933333333,1.7863471713541363,0.0028674330796347736,7.0,4.25,26.88233044733,145.623,-0.09885445156736061,-0.02102542558935827,0,0,0,0
2003-10-01,101.3,138.93853585611697,6.862605575566838,1.1,1.5,1.2,2.7,0.9,2.3,3.1,3.3,2.8,1.9,2.8,2.145454545454545,130.1,18.05807622504536,99.3,0.8121827411167404,5.331703225806452,1.6736707416913792,2.4362581689585383e-05,6.238196064516129,1.8306910483611443,0.044343877007007926,7.0,4.25,29.01449275362,147.4558,0.0763262451915585,0.01250737953551706,0,0,0,0
2003-11-01,101.9,141.57836803738323,8.13604278202844,1.3,1.8,1.4,2.9,1.1,2.5,3.3,3.3,2.8,2.0,2.3,2.2454545454545456,120.3,14.13662239089184,99.3,0.0,5.33196,1.673718900412854,4.815872147490019e-05,6.238730833333333,1.830776769600342,8.572123919781127e-05,7.0,4.25,29.12274074074,160.5453,0.0037238824658816227,0.08504767588207329,0,0,0,0
2003-12-01,101.5,143.70204355794397,8.24268582224741,1.3,1.6,1.1,2.7,1.2,2.4,3.1,3.0,2.5,1.6,2.3,2.0727272727272728,122.1,18.428709990300685,99.8,1.7329255861366022,5.331796774193548,1.6736882872227898,-3.061319006425478e-05,6.541217741935484,1.8781233472089156,0.047346577608573526,7.0,4.25,29.96920634921,165.5735,0.02865106172641152,0.03083905925367425,0,0,0,0
2004-01-01,101.4,145.71387216775517,8.136042782028419,1.2,1.4,1.1,2.3,0.7,2.2,3.0,2.2,2.2,1.5,2.2,1.8181818181818181,107.5,16.09071274298057,99.8,0.9100101112234471,5.331229032258064,1.6735817992621815,-0.00010648796060830357,6.724932419354839,1.9058218762708428,0.027698529061927157,7.0,4.25,31.36771929825,166.32713871053,0.04560891681406343,0.004541359177299142,0,0,0,0
2004-02-01,100.4,146.2967276564262,7.387326363161795,1.5,1.1,0.8,2.2,0.4,1.9,2.6,2.2,2.4,1.4,2.1,1.6909090909090911,110.6,19.052744886975237,100.1,1.1111111111111072,5.3305655172413795,1.6734573333452178,-0.0001244659169636897,6.734617137931035,1.9072609616141332,0.0014390853432904027,7.0,4.25,31.33133333333,161.3914671875,-0.0011606545068065799,-0.030123677217932965,0,0,0,0
2004-03-01,100.4,146.88191456705192,6.643793935325859,1.6,0.9,1.1,2.2,-0.4,1.9,2.9,1.8,2.3,1.3,2.3,1.6272727272727274,124.3,19.634263715110677,99.7,0.6054490413723634,5.329477419354839,1.6732531882218273,-0.00020414512339050894,6.525945806451612,1.8757858938846736,-0.031475067729459516,7.0,4.25,33.66507246377,166.279804218,0.07184221271334845,0.029839050009416113,0,0,0,0
2004-04-01,100.7,147.9100879690213,6.643793935325881,1.6,1.7,1.7,2.7,-0.4,2.4,3.1,1.7,2.4,1.5,2.4,1.8909090909090907,121.8,14.04494382022472,100.6,1.7189079878665137,5.329,1.673163603314645,-8.958490718224965e-05,6.405087933333333,1.857092664112121,-0.01869322977255261,7.0,4.25,33.71139249639,166.58442673929,0.0013749620121741302,0.0018303114483364524,0,0,0,0
2004-05-01,100.7,148.94545858480447,7.39030049287317,2.1,2.4,2.2,3.4,-0.1,2.8,3.1,2.1,2.4,1.7,2.5,2.2363636363636363,118.4,13.73679154658982,100.8,3.703703703703698,5.327374193548388,1.6728584701737292,-0.00030513314091584753,6.383130774193548,1.8536586939527426,-0.0034339701593784078,7.0,4.25,37.55789891395,163.73438647875,0.10804787681432293,-0.01725672818726398,0,0,0,0
2004-06-01,100.7,149.9880767948981,8.033998597725557,2.3,2.0,1.9,3.5,-0.1,2.7,3.0,2.5,2.4,1.5,3.6,2.3000000000000003,123.9,11.823104693140806,100.8,3.384615384615386,5.321969999999999,1.67184353556103,-0.001014934612699303,6.456229266666667,1.8650454425221525,0.01138674856940991,7.366666666666666,4.25,35.54274170274,154.74334165714,-0.055147749426018855,-0.05647763603035916,0,0,0,0
2004-07-01,100.0,149.9880767948981,8.142140738463999,2.1,2.0,1.9,3.3,0.2,2.6,3.2,2.5,2.2,1.2,3.0,2.1999999999999997,129.2,9.957446808510628,101.1,2.2244691607684386,5.318109677419355,1.6711179164177419,-0.0007256191432880588,6.524244322580645,1.8755251338706378,0.010479691348485254,7.5,4.25,37.891998557,150.60093028929,0.0640040060401974,-0.0271343916243989,0,0,0,0
2004-08-01,99.9,149.83808871810322,9.902338349669936,2.2,2.0,2.2,3.3,0.2,2.6,2.8,2.5,2.4,1.2,2.4,2.163636363636363,126.7,9.792027729636054,99.7,2.7835051546391876,5.313635483870968,1.6702762495522105,-0.000841666865531332,6.468984903225807,1.8670192033484756,-0.008505930522162197,7.5,4.25,42.08406926407,141.29480849743,0.10492929686613461,-0.06378494454575456,0,0,0,0
2004-09-01,101.3,151.78598387143856,10.667066350114961,1.8,1.8,1.9,3.2,0.2,2.2,2.9,2.4,2.1,1.2,2.1,1.981818181818182,130.7,9.739714525608733,101.0,3.589743589743599,5.309653333333333,1.6695265474980407,-0.0007497020541697985,6.480708133333334,1.868829784228968,0.0018105808804924628,7.5,4.25,41.59682539683,151.034855535,-0.011645415018442407,0.06666209351440067,0,0,0,0
2004-10-01,102.2,155.12527551661023,11.65028806497288,2.3,2.6,2.2,3.6,0.6,2.3,3.3,2.5,2.1,1.5,2.3,2.3000000000000003,139.1,6.91775557263643,101.6,2.316213494461228,5.306925806451613,1.6690127234298888,-0.0005138240681519246,6.6210353548387095,1.8902517557319125,0.021421971502944448,7.903225806451613,4.25,46.88111111111,150.14600866071,0.1195909943843807,-0.00590242980531297,0,0,0,0
2004-11-01,101.6,157.60727992487597,11.321582604526403,2.3,2.3,1.9,3.5,0.2,2.2,3.2,2.7,2.0,1.5,2.6,2.2181818181818183,133.1,10.640066500415625,100.5,1.2084592145015227,5.306283333333334,1.6688916529580642,-0.00012107047182463582,6.884972033333333,1.9293410702019012,0.039089314469988645,8.733333333333333,4.25,42.12554545455,156.56866837624,-0.10696050909878396,0.041886477583617854,0,0,0,0
2004-12-01,102.4,161.389854643073,12.308670529098563,2.5,2.0,2.3,3.3,0.1,2.2,3.1,2.4,2.3,1.3,2.6,2.190909090909091,127.4,4.340704340704349,100.2,0.4008016032064132,5.305970967741935,1.6688327841102912,-5.886884777295265e-05,7.10317035483871,1.9605412132334528,0.031200143031551608,9.0,4.25,39.04494444444,153.8743247,-0.07594093281081049,-0.01735849344553131,0,0,0,0
2005-01-01,101.7,164.13348217200527,12.640944702261603,2.4,2.0,1.7,3.1,-0.1,1.6,4.2,2.1,2.0,1.3,2.0,2.027272727272728,117.3,9.11627906976744,101.6,1.8036072144288484,5.3046483870967736,1.6685834903400067,-0.0002492937702844866,6.989790129032258,1.9444505313360714,-0.016090681897381387,9.0,4.25,42.97227777778,153.59313355875,0.09584180068714554,-0.0018290795470647936,0,0,0,0
2005-02-01,101.0,165.77481699372532,13.314097758251208,2.3,2.3,1.8,3.3,0.0,1.9,3.1,2.0,2.1,1.5,2.1,2.0363636363636366,116.7,5.515370705244127,100.6,0.4995004995004937,5.3000107142857145,1.667708842119375,-0.0008746482206316575,6.894193607142857,1.9306795511269237,-0.013770980209147687,9.0,4.25,44.81821052632,151.1686798489,0.04205933684981389,-0.015910817889091433,0,0,0,0
2005-03-01,101.6,168.42721406562495,14.668449524286098,2.4,2.8,1.8,3.4,0.9,2.1,2.8,1.9,2.2,1.5,2.2,2.1818181818181817,132.7,6.757843925985507,100.6,0.9027081243731194,5.2920225806451615,1.6662005131833568,-0.0015083289360182661,6.982573451612903,1.943417538167889,0.012737987040965404,9.0,4.25,50.94287878788,150.985863975,0.12809043947110643,-0.0012100820586340433,0,0,0,0
2005-04-01,100.7,169.60620456408435,14.668449524286098,2.3,2.5,1.4,3.5,1.2,2.0,3.3,2.1,2.1,1.3,2.0,2.1545454545454548,127.8,4.92610837438423,102.3,1.6898608349900535,5.19201,1.6471209054399956,-0.01907960774336126,6.716949333333333,1.9046340832063058,-0.03878345496158331,9.0,4.25,50.64047619048,140.87698047857,-0.005953800024708578,-0.06929918570150839,0,0,0,0
2005-05-01,100.6,170.62384179146886,14.554578174212306,1.9,2.3,1.5,3.1,0.7,1.7,3.2,2.1,2.3,1.0,1.7,1.9545454545454546,122.3,3.2939189189189033,101.2,0.3968253968253954,5.05,1.6193882432872684,-0.027732662152727183,6.431403064516129,1.8611927204361303,-0.04344136277017552,9.0,4.25,47.82657287157,143.33005787571,-0.05716977838958881,0.017263037056899577,0,0,0,0
2005-06-01,100.6,171.64758484221767,14.44081990393007,2.0,2.7,1.7,3.2,1.0,1.8,3.2,2.0,2.2,1.4,0.7,1.9909090909090907,122.4,-1.210653753026636,101.9,1.0912698412698596,5.054833333333333,1.6203448812727745,0.0009566379855061591,6.1513082,1.816664774644858,-0.04452794579127217,9.0,4.25,53.8903030303,141.93077620909,0.11936915220871791,-0.009810620475082743,0,0,0,0
2005-07-01,100.3,172.1625275967443,14.78414236364185,2.1,2.7,1.9,3.3,0.9,1.8,3.9,2.2,2.2,1.5,1.9,2.2181818181818183,125.7,-2.7089783281733615,102.7,1.5825914935707397,5.053225806451613,1.6200268129130546,-0.0003180683597199252,6.089715225806452,1.8066013196771566,-0.010063454967701446,9.0,4.25,56.36580952381,143.869839885,0.04491220550876207,0.013569553880512508,0,0,0,0
2005-08-01,100.0,172.1625275967443,14.899041405046876,1.9,2.9,1.9,3.3,1.0,2.0,3.6,2.1,2.2,1.7,2.5,2.2818181818181817,127.3,0.47355958958168465,101.4,1.7051153460381219,5.05,1.6193882432872684,-0.0006385696257862339,6.207574032258065,1.8257701645889248,0.01916884491176818,9.35483870967742,4.25,61.89052042161,149.35902467283,0.09350426396662126,0.03744396803561223,0,0,0,0
2005-09-01,100.4,172.85117770713128,13.878220701546962,2.5,2.9,2.6,3.8,1.2,2.3,3.8,2.8,2.2,1.7,2.7,2.590909090909091,131.3,0.4590665646518888,102.9,1.8811881188118829,5.05,1.6193882432872684,0.0,6.199767166666667,1.824511737582445,-0.001258427006479934,9.5,4.25,61.6876984127,159.70865813438,-0.0032824909265745106,0.06699829957487591,0,0,0,0
2005-10-01,100.9,174.40683830649547,12.429671905930405,2.1,2.3,2.4,3.5,0.8,2.0,3.7,2.7,2.5,1.5,2.6,2.372727272727273,141.4,1.6534867002156783,103.0,1.3779527559055094,5.05,1.6193882432872684,0.0,6.0713706451612905,1.8035843860325802,-0.020927351549864692,9.5,4.25,58.18507936508,167.826712725,-0.05845558003331597,0.0495807064506808,0,0,0,0
2005-11-01,101.2,176.49972036617342,11.987035402363766,1.7,2.4,2.3,3.4,0.9,1.8,3.4,2.2,2.4,1.6,2.5,2.2363636363636363,135.8,2.0285499624342673,104.0,3.482587064676612,5.05,1.6193882432872684,0.0,5.960616,1.7851738314411236,-0.018410554591456574,9.5,4.25,55.04282539683,161.11635164432,-0.05551742774627311,-0.04080519019815654,0,0,0,0
2005-12-01,100.9,178.08821784946903,10.346600313461995,1.5,2.8,2.1,3.7,1.0,1.8,3.5,1.9,2.0,2.0,2.5,2.2545454545454544,134.2,5.3375196232338995,103.8,3.592814371257469,5.05,1.6193882432872684,0.0,5.983337741935484,1.7889785630796367,0.003804731638513026,9.5,4.25,56.42964285714,164.44104598929,0.024883077181717894,0.020425337930148224,0,0,0,0
2006-01-01,101.2,180.22527646366265,9.80408998743707,1.5,2.7,2.1,4.2,1.2,2.2,3.0,2.3,2.2,1.7,2.7,2.3454545454545452,114.0,-2.813299232736566,103.8,2.1653543307086576,5.05,1.6193882432872684,0.0,6.1012145161290325,1.8084878523660504,0.01950928928641371,9.5,4.25,62.45703968254,167.16073370625,0.10148435231203745,0.016403703888369314,0,0,0,0
2006-02-01,101.8,183.46933144000857,10.673825353674204,1.5,2.9,2.1,4.1,1.3,2.0,3.1,2.7,2.2,1.5,3.0,2.4,116.2,-0.42844901456726703,104.2,3.5785288270377746,5.05,1.6193882432872684,0.0,6.036842142857142,1.79788105119631,-0.010606801169740443,9.5,4.25,59.70492105263,179.84092587632,-0.04506450862559941,0.07311688821028728,0,0,0,0
2006-03-01,99.7,182.91892344568853,8.604137674816092,1.3,2.1,1.9,3.9,1.2,1.7,3.3,2.8,2.2,1.4,3.8,2.327272727272727,131.9,-0.6028636021100153,104.3,3.6779324055665974,5.05,1.6193882432872684,0.0,6.064300645161291,1.802419225798636,0.004538174602326084,9.5,4.25,60.92927536232,174.43598036625,0.020299324542088826,-0.030514915390182473,0,0,0,0
2006-04-01,99.6,182.18724775190577,7.417796548278854,2.1,2.5,2.2,3.9,1.5,2.0,3.5,2.8,2.4,1.8,3.7,2.5818181818181816,124.6,-2.5039123630672955,105.1,2.7370478983382185,5.05,1.6193882432872684,0.0,6.180206833333333,1.8213517390864673,0.0189325132878313,9.5,4.25,67.97057504873,180.34605464495,0.10936112041842794,0.033319731372440486,0,0,0,0
2006-05-01,100.5,183.0981839906653,7.311019414533049,2.1,2.8,2.1,4.1,1.7,2.3,3.3,3.1,2.3,1.8,3.6,2.6545454545454548,126.9,3.761242845461976,106.3,5.039525691699609,5.05,1.6193882432872684,0.0,6.427607419354839,1.8606023724810856,0.03925063339461832,9.5,4.25,68.6759486166,193.16672228571,0.010324153360213195,0.06867613103661885,0,0,0,0
2006-06-01,100.1,183.28128217465593,6.777664447263976,1.9,2.5,2.1,4.0,1.5,2.2,3.4,2.8,2.4,1.8,3.5,2.5545454545454542,130.1,6.290849673202614,106.6,4.612365063788015,5.05,1.6193882432872684,0.0,6.395555666666667,1.8556033220561234,-0.0049990504249621814,8.8,4.25,68.29015151515,195.164003205,-0.005633483342045054,0.010286585118381097,0,0,0,0
