date,ukr_ip_yoy_actual,ukr_cpi_yoy_actual,ukr_ip_yoy_counterfactual,ukr_cpi_yoy_counterfactual,inflation_gap_actual_minus_cf
2013-04-01,-1.992409867172684,-0.7988942157067469,-2.332164973499714,-0.6733738448957518,-0.1255203708109951
2013-05-01,-8.921933085501854,-0.4008957973143934,-8.868873822936266,-0.12094467068967732,-0.2799511266247161
2013-06-01,-5.508072174738842,-0.1011993955008949,-5.785569805424108,0.19878256113506332,-0.2999819566359582
2013-07-01,-4.280510018214933,-0.0011003968992007,-5.095643432763277,0.5435931137428227,-0.5446935106420234
2013-08-01,-4.380242311276794,-0.4022995928995909,-5.135554327575558,0.3638218402058322,-0.7661214331054231
2013-09-01,-4.748603351955316,-0.501797795104475,-5.3269716024733,0.32408208868416555,-0.8258798837886405
2013-10-01,-4.347826086956519,-0.1038049862848944,-4.045313046195992,0.550326853246987,-0.6541318395318815
2013-11-01,-3.753351206434319,0.1961835873298456,-4.155786606358729,0.712193732861445,-0.5160101455315995
2013-12-01,0.0,0.4961721609445968,-1.0445268659092757,1.0776048013070365,-0.5814326403624397
2015-01-01,-16.48936170212766,28.48356419872249,-14.65228576461569,4.454126164192376,24.029438034530116
2015-02-01,-16.54411764705882,34.486275448563376,-15.196905697109676,8.12468117226653,26.361594276296845
2015-03-01,-17.261904761904756,45.80312445891215,-14.920298001058521,14.269120292026397,31.534004166885754
2015-04-01,-16.607142857142854,60.90567462067749,-15.717092606684039,21.17395228650326,39.73172233417423
2015-05-01,-16.233183856502244,58.42543300802738,-14.764843015180256,25.1504606382883,33.27497236973908
2015-06-01,-14.598540145985409,57.48429182184107,-13.888032871400634,25.9271332162449,31.557158605596168
2015-07-01,-13.235294117647056,55.2882957207397,-13.634109238501221,26.947269210298455,28.341026510441242
2015-08-01,-7.456588355464766,52.82340213787078,-8.16827871634804,29.03748873728677,23.78591340058401
2015-09-01,-6.504854368932045,51.93230358313099,-8.122479227432157,27.94582754665433,23.98647603647666
2015-10-01,-7.053571428571437,46.44256214506861,-9.09200319859342,26.511587499394434,19.930974645674173
2015-11-01,-8.625336927223714,46.58627417857704,-9.945584790191736,26.949033422387625,19.637240756189417
2015-12-01,-5.081669691470059,43.3129884444923,-5.612046290300672,25.815059532702907,17.49792891178939
2016-01-01,0.1061571125265281,40.2549033370444,0.4481829726737647,25.201163771365557,15.053739565678839
2016-02-01,8.25991189427313,32.66275757236108,7.356734774727464,19.80428583883342,12.858471733527661
2016-03-01,3.083247687564228,20.92904796758548,1.395581496606927,13.419757677372036,7.509290290213443
2016-04-01,4.175588865096347,9.790846181097358,1.523276983942162,7.08888067941483,2.701965501682528
2016-05-01,1.0706638115631772,7.5348698897049315,-2.9579945586119214,5.634490128800412,1.9003797609045199
2016-06-01,-1.923076923076916,6.8922312250254025,-5.667563636868563,6.251635416216599,0.6405958088088033
2016-07-01,1.483050847457612,7.863978781616554,-3.2857875339390006,7.44483139459186,0.4191473870246938
2016-08-01,5.298013245033117,8.407648029507797,0.5386991816441502,8.109264880793017,0.29838314871478033
